  1860.0 1.144E-07 2.224E-07 4.012E-07 6.435E-07 9.549E-07 1.344E-06 1.795E-06
  1870.0 1.102E-07 2.144E-07 3.874E-07 6.226E-07 9.259E-07 1.307E-06 1.751E-06
  1880.0 1.061E-07 2.068E-07 3.741E-07 6.023E-07 8.976E-07 1.271E-06 1.708E-06
  1890.0 1.021E-07 1.994E-07 3.613E-07 5.826E-07 8.699E-07 1.236E-06 1.666E-06
  1900.0 9.818E-08 1.922E-07 3.489E-07 5.635E-07 8.429E-07 1.201E-06 1.624E-06
  1910.0 9.443E-08 1.854E-07 3.369E-07 5.450E-07 8.167E-07 1.167E-06 1.583E-06
  1920.0 9.083E-08 1.788E-07 3.254E-07 5.271E-07 7.912E-07 1.133E-06 1.542E-06
  1930.0 8.740E-08 1.726E-07 3.143E-07 5.099E-07 7.665E-07 1.101E-06 1.503E-06
  1940.0 8.414E-08 1.666E-07 3.038E-07 4.933E-07 7.426E-07 1.069E-06 1.464E-06
  1950.0 8.106E-08 1.610E-07 2.937E-07 4.774E-07 7.194E-07 1.038E-06 1.426E-06
  1960.0 7.817E-08 1.556E-07 2.840E-07 4.620E-07 6.971E-07 1.008E-06 1.388E-06
  1970.0 7.545E-08 1.505E-07 2.748E-07 4.473E-07 6.754E-07 9.787E-07 1.352E-06
  1980.0 7.291E-08 1.458E-07 2.661E-07 4.332E-07 6.546E-07 9.502E-07 1.317E-06
  1990.0 7.053E-08 1.412E-07 2.577E-07 4.196E-07 6.345E-07 9.225E-07 1.282E-06
  2000.0 6.831E-08 1.369E-07 2.497E-07 4.066E-07 6.153E-07 8.963E-07 1.249E-06
  2010.0 6.620E-08 1.328E-07 2.420E-07 3.940E-07 5.966E-07 8.702E-07 1.216E-06
  2020.0 6.421E-08 1.289E-07 2.346E-07 3.819E-07 5.785E-07 8.448E-07 1.184E-06
  2030.0 6.230E-08 1.251E-07 2.275E-07 3.703E-07 5.610E-07 8.202E-07 1.153E-06
  2040.0 6.045E-08 1.214E-07 2.207E-07 3.590E-07 5.440E-07 7.962E-07 1.122E-06
  2050.0 5.864E-08 1.178E-07 2.140E-07 3.480E-07 5.276E-07 7.730E-07 1.092E-06
  2060.0 5.685E-08 1.143E-07 2.075E-07 3.374E-07 5.118E-07 7.504E-07 1.063E-06
  2070.0 5.507E-08 1.108E-07 2.011E-07 3.271E-07 4.964E-07 7.284E-07 1.034E-06
  2080.0 5.329E-08 1.074E-07 1.949E-07 3.170E-07 4.814E-07 7.071E-07 1.006E-06
  2090.0 5.151E-08 1.039E-07 1.888E-07 3.073E-07 4.669E-07 6.864E-07 9.792E-07
  2100.0 4.973E-08 1.006E-07 1.828E-07 2.978E-07 4.529E-07 6.663E-07 9.526E-07
  2110.0 4.796E-08 9.724E-08 1.770E-07 2.886E-07 4.392E-07 6.469E-07 9.267E-07
  2120.0 4.622E-08 9.397E-08 1.713E-07 2.796E-07 4.260E-07 6.280E-07 9.015E-07
  2130.0 4.451E-08 9.077E-08 1.658E-07 2.709E-07 4.133E-07 6.097E-07 8.769E-07
  2140.0 4.285E-08 8.766E-08 1.605E-07 2.625E-07 4.009E-07 5.920E-07 8.529E-07
  2150.0 4.124E-08 8.465E-08 1.553E-07 2.543E-07 3.889E-07 5.748E-07 8.296E-07
